ResponseId,AIBen - Greater efficiency,AIBen - Improve accuracy in coding,AIBen - Improve collaboration,AIBen - Increase productivity,AIBen - Make workload more manageable,AIBen - Other (please specify):,AIBen - Speed up learning
61922,False,False,False,False,False,False,False
61923,False,False,False,False,False,False,False
61924,True,True,False,True,False,False,False
61925,False,False,False,False,False,False,False
61926,False,False,False,True,False,False,False
61927,False,False,False,False,False,False,False
61928,False,False,False,False,False,False,False
61929,True,False,False,True,False,False,True
61930,True,False,False,True,False,False,True
61931,False,True,False,True,True,False,False
61932,False,False,False,False,False,False,False
61933,False,False,False,False,False,False,False
61934,False,False,False,False,False,False,False
61935,False,False,False,False,False,False,False
61936,False,False,False,False,False,False,False
61937,False,False,False,False,False,False,False
61938,False,False,False,False,False,False,False
61939,False,False,False,False,False,False,False
61940,False,False,False,False,False,False,False
61941,False,False,False,False,False,False,False
61942,True,False,False,False,False,False,True
61943,False,False,False,False,False,False,True
61944,True,True,False,True,False,False,False
61945,False,False,False,False,False,False,False
61946,False,False,False,False,False,False,False
61947,False,False,False,False,False,False,False
61948,False,False,False,False,False,False,False
61949,False,False,False,False,False,False,False
61950,True,False,False,True,False,False,True
61951,False,False,False,False,False,False,False
61952,False,False,False,False,False,False,False
61953,False,False,False,False,False,False,False
61954,False,False,False,False,False,False,False
61955,False,False,False,True,False,False,False
61956,False,False,False,False,False,False,False
61957,False,False,False,False,False,False,False
61958,False,False,False,False,True,False,True
61959,False,False,False,False,False,False,False
61960,False,False,False,False,False,False,False
61961,False,False,False,True,False,False,True
61962,False,False,False,False,False,False,False
61963,True,True,False,True,False,False,True
61964,False,False,False,False,False,False,False
61965,False,False,False,False,False,False,False
61966,True,False,False,True,False,False,False
61967,False,False,False,True,False,False,False
61968,False,False,False,False,False,False,False
61969,True,True,False,True,False,False,False
61970,False,False,False,True,False,False,True
61971,False,False,False,False,False,False,False
61972,False,False,False,False,False,False,False
61973,False,False,False,False,False,False,False
61974,False,False,False,False,False,False,False
61975,False,False,False,False,False,False,False
61976,False,False,False,True,False,False,True
61977,False,False,False,False,False,False,False
61978,False,False,False,False,False,False,False
61979,True,False,False,True,False,False,True
61980,True,False,False,True,False,False,True
61981,False,False,False,False,False,False,False
61982,False,False,False,False,False,False,False
61983,False,False,False,False,False,False,False
61984,False,False,False,True,False,False,False
61985,False,False,False,False,False,False,True
61986,True,True,False,True,True,False,True
61987,False,False,False,False,False,False,False
61988,False,False,False,False,False,False,False
61989,True,True,False,True,False,False,True
61990,True,True,False,True,False,False,True
61991,False,False,False,False,False,False,False
61992,False,False,False,False,False,False,False
61993,False,False,False,False,False,False,False
61994,False,False,False,False,False,False,False
61995,False,False,False,False,False,False,False
61996,False,False,False,False,False,False,False
61997,False,False,False,False,False,False,False
61998,False,False,False,False,False,False,False
61999,False,False,False,False,False,False,False
62000,False,False,False,False,False,False,False
62001,False,False,False,False,False,False,False
62002,False,False,False,False,False,False,False
62003,False,False,False,False,False,False,False
62004,False,False,False,False,False,False,False
62005,False,False,False,False,False,False,False
62006,True,False,False,True,True,False,True
62007,False,False,False,False,False,False,False
62008,False,True,False,True,True,False,True
62009,False,False,False,False,False,False,False
62010,True,False,False,True,False,False,True
62011,False,True,False,True,False,False,False
62012,True,False,True,True,False,False,True
62013,False,False,False,True,False,False,False
62014,False,False,False,False,False,False,False
62015,True,False,False,True,False,False,False
62016,False,False,False,True,False,False,False
62017,False,False,False,False,False,False,False
62018,False,False,False,False,False,False,False
62019,False,False,False,True,False,False,True
62020,False,False,False,False,False,False,False
62021,False,False,False,False,False,False,False
62022,False,False,False,False,False,False,False
62023,False,False,False,False,False,False,False
62024,False,False,False,False,False,False,False
62025,True,False,False,True,False,False,False
62026,False,False,False,True,False,False,True
62027,False,False,False,True,False,False,True
62028,True,True,False,True,False,False,True
62029,False,False,False,False,False,False,True
62030,False,False,False,True,False,False,False
62031,False,False,False,False,False,False,False
62032,False,False,False,False,False,False,False
62033,True,True,False,True,True,False,True
62034,False,False,False,False,False,False,False
62035,False,False,False,False,False,False,False
62036,False,False,False,False,False,False,False
62037,False,False,False,False,False,False,False
62038,False,False,False,False,False,False,False
62039,False,False,False,False,False,False,False
62040,True,False,False,True,False,False,False
62041,False,False,False,False,False,False,False
62042,False,False,False,False,False,False,False
62043,False,False,False,False,False,True,False
62044,False,False,False,False,False,False,False
62045,True,True,False,True,True,False,True
62046,False,False,False,False,False,False,False
62047,False,False,False,False,False,False,False
62048,False,False,False,False,False,False,False
62049,False,False,False,False,False,False,False
62050,True,False,False,True,False,False,False
62051,False,False,False,False,False,False,False
62052,False,True,False,True,False,False,True
62053,True,False,False,True,False,False,False
62054,True,True,False,False,False,False,True
62055,True,False,False,True,False,False,True
62056,False,False,False,False,False,False,False
62057,False,False,False,False,False,False,False
62058,False,False,False,False,False,False,False
62059,True,True,False,True,True,True,True
62060,False,False,False,False,False,False,False
62061,False,False,False,False,False,False,False
62062,False,False,False,False,False,False,False
62063,False,False,False,False,False,False,False
62064,True,False,False,True,False,False,True
62065,True,False,False,True,False,False,False
62066,False,False,False,False,False,False,False
62067,False,False,False,False,False,False,False
62068,False,False,False,False,False,False,False
62069,False,False,False,False,False,False,False
62070,False,False,False,False,False,False,False
62071,False,False,False,False,False,False,False
62072,False,False,False,False,False,False,False
62073,False,False,False,False,False,False,False
62074,False,False,False,False,False,False,False
62075,False,False,False,False,False,False,False
62076,True,True,False,True,False,False,True
62077,True,True,False,True,True,False,True
62078,True,False,False,True,False,False,True
62079,False,False,False,True,False,False,True
62080,False,False,False,False,False,False,False
62081,True,False,False,False,False,False,False
62082,False,False,False,False,False,False,False
62083,False,False,False,False,False,False,False
62084,True,False,True,True,True,False,True
62085,False,False,False,False,False,False,False
62086,False,False,False,False,False,False,False
62087,False,False,False,True,True,False,False
62088,True,True,False,True,True,False,False
62089,False,False,False,False,False,False,False
62090,False,False,False,False,False,False,False
62091,True,True,True,True,True,False,True
62092,True,False,False,True,False,False,False
62093,False,False,False,True,False,False,False
62094,False,False,False,False,False,False,False
62095,False,True,False,True,False,False,True
62096,True,False,False,True,False,False,True
62097,True,False,False,True,False,False,False
62098,True,True,False,True,True,False,True
62099,False,False,False,False,False,False,False
62100,False,False,False,False,False,False,False
62101,False,False,False,False,False,False,False
62102,False,False,False,False,False,False,False
62103,False,False,False,False,False,False,False
62104,False,False,False,False,False,False,False
62105,False,False,False,True,False,False,True
62106,False,False,False,False,False,False,True
62107,False,False,False,False,False,False,False
62108,False,False,False,False,False,False,False
62109,False,False,False,False,False,False,False
62110,False,False,False,False,False,False,False
62111,True,False,False,False,False,False,True
62112,False,False,False,True,False,False,False
62113,False,False,False,False,False,False,False
62114,False,False,False,False,False,False,False
62115,False,False,False,False,False,False,False
62116,False,False,False,False,False,False,False
62117,False,False,False,False,False,False,False
62118,False,False,False,True,False,False,True
62119,False,False,False,False,False,False,False
62120,False,False,False,False,False,False,False
62121,False,False,False,False,False,False,False
62122,True,False,False,True,False,False,False
62123,False,False,False,True,False,False,True
62124,False,False,False,False,False,False,False
62125,False,False,False,False,False,False,False
62126,False,False,False,False,False,False,False
62127,False,False,False,False,False,False,False
62128,True,True,False,True,False,False,True
62129,False,False,False,True,False,False,True
62130,False,False,False,False,False,False,False
62131,False,False,False,False,False,False,False
62132,False,False,False,True,False,False,False
62133,True,False,False,True,False,False,False
62134,False,False,True,True,False,False,True
62135,True,True,True,True,True,False,True
62136,False,False,False,False,False,False,False
62137,False,False,False,True,False,False,False
62138,False,False,False,False,False,False,False
62139,False,False,False,False,True,False,False
62140,False,False,False,True,False,False,False
62141,True,True,False,True,True,False,True
62142,True,True,False,True,False,False,False
62143,False,False,False,False,False,False,False
62144,False,False,False,False,False,False,False
62145,False,False,False,False,False,False,False
62146,False,False,False,True,False,False,False
62147,False,False,False,False,False,False,False
62148,False,False,False,False,False,False,False
62149,False,False,False,False,False,False,False
62150,False,False,False,False,False,False,False
62151,True,True,False,True,False,False,True
62152,False,False,False,False,False,False,False
62153,False,False,False,False,False,False,False
62154,True,False,False,False,False,False,False
62155,False,False,False,False,False,False,False
62156,False,False,False,False,False,False,True
62157,False,True,False,False,False,False,True
62158,False,False,False,False,False,False,False
62159,False,False,False,False,False,False,False
62160,False,False,False,False,False,False,False
62161,True,False,False,True,False,False,True
62162,False,False,False,False,False,False,False
62163,False,False,False,False,False,False,False
62164,False,False,False,False,False,False,False
62165,False,False,False,False,False,False,False
62166,False,False,False,False,False,False,False
62167,False,False,False,False,False,False,False
62168,False,False,False,False,False,False,False
62169,False,False,False,False,False,False,False
62170,True,True,False,True,False,False,False
62171,False,False,False,False,False,False,False
62172,False,False,False,False,False,False,True
62173,False,False,False,False,False,False,False
62174,False,False,False,False,False,False,False
62175,False,False,False,True,False,False,True
62176,False,False,False,False,False,False,False
62177,False,False,False,False,False,False,False
62178,False,False,False,False,False,False,False
62179,False,False,False,False,False,False,False
62180,False,False,False,False,True,False,False
62181,False,False,False,False,False,False,False
62182,False,False,False,False,False,False,False
62183,False,False,False,False,False,False,False
62184,False,False,False,False,False,False,False
62185,True,False,False,True,False,False,True
62186,False,False,False,False,False,False,False
62187,False,False,False,False,False,False,False
62188,False,False,False,False,False,False,False
62189,True,False,False,True,True,False,True
62190,False,False,False,True,False,False,True
62191,False,False,False,False,False,False,False
62192,False,False,False,False,False,False,True
62193,False,False,False,False,False,False,False
62194,True,False,False,True,False,False,False
62195,False,True,False,True,False,False,True
62196,False,False,False,False,False,False,False
62197,False,False,False,False,True,False,False
62198,False,False,False,False,False,False,False
62199,True,True,False,True,True,False,False
62200,False,False,False,False,False,False,False
62201,False,False,False,False,False,False,False
62202,False,False,False,False,False,False,False
62203,True,False,False,True,True,False,True
62204,False,False,False,False,False,False,False
62205,False,False,False,False,False,False,False
62206,False,False,False,False,False,False,False
62207,False,False,False,False,False,False,False
62208,False,False,False,False,False,False,False
62209,True,True,True,True,False,False,False
62210,True,False,False,True,False,False,True
62211,False,False,False,False,False,False,False
62212,False,False,False,False,False,False,False
62213,False,False,False,False,False,False,False
62214,False,False,False,False,False,False,False
62215,False,False,False,False,False,False,False
62216,False,False,False,False,False,False,False
62217,False,False,False,False,False,False,False
62218,False,False,False,False,False,False,True
62219,False,False,False,True,False,False,True
62220,False,False,False,False,False,False,True
62221,False,False,False,False,False,False,False
62222,False,False,False,False,False,False,False
62223,True,False,False,True,False,False,False
62224,False,False,False,False,False,False,False
62225,False,False,False,False,False,False,False
62226,False,False,False,False,False,False,False
62227,False,False,False,False,False,False,False
62228,True,True,False,True,False,False,True
62229,False,False,False,False,True,False,False
62230,False,False,False,False,False,False,False
62231,False,False,False,True,False,False,True
62232,False,False,False,False,False,False,False
62233,False,False,False,False,False,False,False
62234,False,False,False,False,False,False,False
62235,True,False,False,True,True,False,False
62236,False,False,False,False,False,False,False
62237,False,False,False,False,False,False,False
62238,False,True,True,True,True,False,True
62239,False,False,False,False,False,False,False
62240,False,False,False,True,False,False,True
62241,True,False,False,True,False,False,False
62242,False,False,False,False,False,False,False
62243,False,False,False,False,False,False,False
62244,False,False,False,False,False,False,False
62245,False,False,False,False,False,False,False
62246,False,False,False,False,False,False,False
62247,False,False,False,False,False,False,False
62248,False,False,False,False,False,False,False
62249,False,False,False,False,False,False,True
62250,False,False,False,False,False,False,False
62251,False,False,False,False,False,False,False
62252,True,True,False,True,False,False,False
62253,True,False,False,False,False,False,True
62254,False,False,False,False,False,False,False
62255,False,True,False,True,False,False,False
62256,True,False,False,True,False,True,False
62257,True,True,False,True,False,False,False
62258,False,False,False,False,False,False,False
62259,True,False,False,True,False,False,True
62260,True,False,False,True,False,False,False
62261,False,False,False,False,False,False,False
62262,False,False,False,True,False,False,True
62263,False,False,False,False,False,False,False
62264,False,False,False,False,False,False,False
62265,False,False,False,False,False,False,False
62266,False,False,True,False,False,False,True
62267,False,False,False,False,False,False,True
62268,False,False,False,False,False,False,False
62269,False,False,False,False,False,False,False
62270,True,True,False,True,True,False,True
62271,True,True,True,True,True,False,True
62272,True,False,False,True,False,False,True
62273,False,False,False,False,False,False,False
62274,False,False,False,False,False,False,False
62275,False,False,False,False,False,False,False
62276,False,False,False,False,False,False,False
62277,False,False,False,False,False,False,False
62278,False,False,False,False,False,False,False
62279,False,False,False,False,False,False,False
62280,False,False,False,False,False,False,False
62281,False,False,False,False,False,False,False
62282,False,False,False,False,False,False,False
62283,True,False,False,True,False,False,True
62284,False,False,False,False,False,False,False
62285,False,False,False,False,False,False,False
62286,True,True,False,True,False,False,True
62287,False,False,False,False,False,False,False
62288,False,False,False,False,False,False,False
62289,False,False,False,True,True,False,True
62290,False,False,False,True,False,False,True
62291,False,False,False,False,False,False,False
62292,False,False,False,False,False,False,False
62293,False,False,False,True,False,False,True
62294,False,False,False,False,False,False,False
62295,False,False,False,False,False,False,False
62296,False,False,False,False,False,False,False
62297,True,False,False,False,False,False,False
62298,False,False,False,False,False,False,False
62299,False,False,False,False,False,False,False
62300,False,False,False,False,False,False,False
62301,True,True,False,True,False,False,True
62302,False,False,False,False,False,False,False
62303,False,False,False,False,False,False,False
62304,False,False,False,True,False,False,True
62305,False,False,False,True,False,False,True
62306,False,False,False,False,False,False,False
62307,False,False,False,False,False,False,False
62308,True,True,False,False,False,False,True
62309,False,False,False,False,False,False,False
62310,False,False,False,False,False,False,False
62311,False,False,False,False,False,False,False
62312,False,False,False,False,False,False,False
62313,False,False,False,False,False,False,False
62314,False,True,False,True,False,False,False
62315,False,False,False,False,False,False,False
62316,True,False,False,True,False,False,True
62317,False,False,False,False,False,False,False
62318,False,False,False,False,False,False,False
62319,False,False,False,False,False,False,False
62320,False,False,False,False,False,False,False
62321,False,False,False,True,False,False,False
62322,False,False,False,False,False,False,False
62323,False,False,False,False,False,False,False
62324,False,False,False,False,False,False,False
62325,False,False,False,False,False,False,False
62326,True,True,False,True,True,False,True
62327,False,False,False,False,False,False,False
62328,False,False,False,False,False,False,False
62329,False,False,False,False,False,False,True
62330,False,False,False,False,False,False,False
62331,False,True,False,False,True,False,False
62332,True,False,False,True,True,False,False
62333,True,False,False,True,False,False,True
62334,False,False,False,False,False,False,False
62335,False,False,False,False,False,False,False
62336,False,False,False,False,False,False,False
62337,False,False,False,True,False,False,True
62338,False,False,False,True,False,False,True
62339,False,False,False,True,False,False,True
62340,False,False,False,False,False,False,False
62341,False,False,False,False,True,False,False
62342,True,True,False,True,False,False,False
62343,False,False,False,False,False,False,False
62344,False,False,False,False,False,False,False
62345,False,False,False,False,False,False,False
62346,False,False,False,False,False,False,False
62347,False,False,False,False,False,False,False
62348,False,False,False,False,False,False,False
62349,False,False,False,True,False,False,True
62350,False,False,False,False,False,False,False
62351,False,False,False,False,False,False,False
62352,False,False,False,False,False,False,False
62353,False,False,False,False,False,False,False
62354,True,True,False,True,False,False,True
62355,False,False,False,False,False,False,False
62356,False,False,False,False,False,False,False
62357,True,False,False,False,True,False,True
62358,False,False,False,False,False,False,False
62359,False,False,False,False,False,False,False
62360,False,False,False,True,False,False,False
62361,True,False,False,True,True,False,True
62362,True,False,False,True,False,False,False
62363,False,True,True,True,False,False,False
62364,False,False,False,False,False,False,False
62365,False,False,False,False,False,False,False
62366,False,False,False,False,False,False,False
62367,False,False,False,False,False,False,False
62368,True,False,False,False,False,False,True
62369,True,False,False,False,False,False,True
62370,False,False,False,False,True,False,False
62371,True,False,False,True,True,False,True
62372,False,False,False,False,False,False,False
62373,False,False,False,False,False,False,False
62374,False,False,False,True,False,False,False
62375,False,False,False,False,False,False,False
62376,True,True,True,True,True,False,True
62377,False,False,False,False,False,False,True
62378,False,False,False,False,False,False,False
62379,False,False,False,False,False,False,False
62380,False,False,False,False,False,False,False
62381,False,False,False,False,False,False,False
62382,False,False,False,False,False,False,False
62383,False,False,False,False,False,False,False
62384,False,False,False,False,False,False,False
62385,True,False,False,False,False,False,False
62386,False,False,False,False,False,False,False
62387,False,False,False,False,False,False,False
62388,False,False,False,False,False,False,False
62389,False,False,False,False,False,False,False
62390,False,False,False,False,False,False,False
62391,False,False,False,False,False,False,False
62392,False,False,False,False,False,False,False
62393,False,False,False,False,False,False,False
62394,False,False,False,False,False,False,False
62395,False,False,False,False,False,False,False
62396,False,False,False,False,False,False,False
62397,False,False,False,False,False,False,False
62398,False,False,False,False,False,False,False
62399,False,False,False,True,True,False,True
62400,False,False,False,False,False,False,False
62401,False,True,False,False,False,False,True
62402,False,False,False,False,False,False,False
62403,True,True,False,True,True,False,True
62404,True,False,True,True,False,False,True
62405,False,False,False,True,False,False,True
62406,True,False,False,True,False,False,False
62407,True,True,False,True,True,False,True
62408,False,False,False,False,False,False,False
62409,True,False,False,True,False,False,True
62410,False,False,False,False,False,False,False
62411,False,False,False,True,False,False,False
62412,False,False,False,False,False,False,False
62413,False,False,False,False,False,False,False
62414,False,False,False,False,False,False,True
62415,False,False,False,False,False,False,False
62416,False,False,False,False,False,False,False
62417,False,False,False,False,False,False,False
62418,False,False,False,False,False,False,False
62419,False,False,False,False,False,False,False
62420,False,False,False,False,False,False,False
62421,False,False,False,False,False,False,False
62422,True,True,False,True,False,False,True
62423,False,False,False,False,False,False,False
62424,False,False,False,False,False,False,False
62425,False,False,False,False,False,False,False
62426,False,True,False,False,False,False,False
62427,True,False,False,True,False,False,False
62428,False,False,False,False,False,False,False
62429,True,True,False,True,False,False,True
62430,False,False,False,False,False,False,False
62431,True,False,False,True,False,False,True
62432,False,False,False,False,False,False,False
62433,True,False,False,True,False,False,True
62434,False,False,False,True,True,False,False
62435,False,False,False,False,False,False,False
62436,True,False,False,True,False,False,True
62437,False,False,False,False,False,False,False
62438,False,False,False,False,False,False,False
62439,False,False,False,False,False,False,False
62440,False,False,False,False,False,False,False
62441,False,False,False,False,False,False,False
62442,False,False,False,False,False,False,False
62443,False,False,False,False,False,False,False
62444,True,True,False,True,True,False,True
62445,False,False,False,False,False,False,False
62446,True,False,False,True,True,False,False
62447,False,False,False,False,False,False,False
62448,False,False,False,False,False,False,False
62449,True,True,False,True,True,False,True
62450,False,False,False,False,False,False,False
62451,False,False,False,False,False,False,False
62452,False,False,False,False,False,False,False
62453,False,False,False,True,False,False,False
62454,False,False,False,False,False,False,False
62455,False,False,False,False,False,False,False
62456,False,False,False,False,False,False,False
62457,False,False,False,False,False,False,False
62458,False,False,False,False,False,False,False
62459,False,False,False,False,False,False,False
62460,False,False,False,True,False,False,False
62461,False,False,False,False,False,False,False
62462,True,True,False,True,True,False,True
62463,False,False,False,False,False,False,False
62464,False,False,False,False,False,False,False
62465,False,False,False,False,False,False,False
62466,True,True,False,True,True,False,True
62467,False,False,False,False,False,False,False
62468,False,False,False,False,False,False,False
62469,False,False,False,False,False,False,False
62470,True,False,False,True,True,False,True
62471,False,False,False,False,False,False,False
62472,False,False,False,False,False,False,False
62473,False,False,False,True,True,False,True
62474,False,False,False,False,False,False,False
62475,False,False,False,False,False,False,False
62476,False,False,False,True,False,False,True
62477,False,False,False,False,False,False,False
62478,False,False,False,False,False,False,False
62479,False,False,False,True,True,False,True
62480,False,False,False,False,False,False,False
62481,True,False,False,True,True,False,False
62482,False,False,False,False,False,False,False
62483,False,False,False,True,False,False,False
62484,False,False,False,False,False,False,False
62485,False,False,False,False,False,False,False
62486,False,False,False,False,False,False,False
62487,False,False,False,False,False,False,False
62488,False,False,False,False,False,False,False
62489,False,False,False,False,False,False,False
62490,False,False,False,True,False,False,False
62491,False,False,False,False,False,False,False
62492,False,False,False,False,False,False,False
62493,False,False,False,False,False,False,False
62494,True,True,False,True,False,False,True
62495,False,False,False,False,False,False,False
62496,False,False,False,False,False,False,False
62497,False,False,False,False,False,False,False
62498,True,False,False,True,True,False,True
62499,False,False,False,False,False,False,False
62500,False,False,False,False,False,False,True
62501,False,False,False,False,False,False,False
62502,False,False,False,False,False,False,False
62503,False,False,False,False,False,False,False
62504,False,False,False,False,False,False,False
62505,False,False,False,False,False,False,False
62506,True,True,False,True,False,False,False
62507,True,False,False,True,True,False,True
62508,False,False,False,False,False,False,False
62509,True,True,False,True,False,False,True
62510,False,False,False,False,False,False,False
62511,False,False,False,False,False,False,False
62512,False,False,False,False,False,False,False
62513,False,False,False,False,False,False,False
62514,False,False,False,False,False,False,False
62515,False,False,False,False,False,False,False
62516,True,True,False,True,True,False,True
62517,True,True,True,True,True,False,True
62518,True,True,False,True,True,False,True
62519,False,False,False,False,False,False,False
62520,True,False,True,True,False,False,True
62521,False,False,False,False,False,False,False
62522,True,False,False,True,False,False,False
62523,True,False,False,True,True,False,True
62524,False,False,False,False,False,False,False
62525,False,False,False,False,False,False,False
62526,True,True,False,False,False,True,True
62527,True,False,False,True,False,False,False
62528,False,False,False,False,False,False,False
62529,False,False,False,False,False,False,False
62530,False,False,False,False,False,False,False
62531,False,False,False,True,False,False,False
62532,False,False,False,False,False,False,False
62533,True,False,False,True,False,False,True
62534,False,False,False,True,False,False,True
62535,False,False,False,False,False,False,False
62536,False,False,False,False,False,False,False
62537,False,False,False,False,False,False,False
62538,False,False,False,False,False,False,False
62539,False,False,False,False,False,False,False
62540,False,False,False,False,False,False,False
62541,True,False,False,True,False,False,True
62542,False,False,False,False,False,False,False
62543,False,False,False,False,False,False,False
62544,False,False,False,True,False,False,True
62545,False,False,False,False,False,False,False
62546,False,False,False,False,False,False,False
62547,False,False,False,False,False,False,False
62548,False,False,False,False,False,False,False
62549,False,False,False,False,False,False,False
62550,False,False,False,True,True,False,False
62551,False,False,False,False,False,False,False
62552,True,True,False,True,False,True,True
62553,False,False,False,False,False,False,False
62554,False,False,False,True,False,False,True
62555,False,False,False,False,False,False,False
62556,False,False,False,False,False,False,False
62557,False,False,False,False,False,False,False
62558,False,False,False,False,False,False,False
62559,False,False,False,False,False,False,False
62560,False,False,False,False,False,False,False
62561,False,False,False,False,False,False,False
62562,False,False,False,False,False,False,False
62563,False,False,False,False,False,False,False
62564,True,False,False,True,False,False,False
62565,False,False,False,False,False,False,False
62566,False,False,False,False,False,False,False
62567,True,False,False,True,False,False,False
62568,False,False,False,False,False,False,False
62569,False,False,False,False,False,False,False
62570,False,False,False,False,False,False,False
62571,True,True,False,True,False,False,False
62572,False,False,False,False,False,False,False
62573,False,False,False,False,False,False,False
62574,True,False,False,True,False,False,True
62575,False,False,False,False,False,False,False
62576,False,False,False,False,False,False,False
62577,False,False,False,False,False,False,False
62578,False,False,False,False,False,False,False
62579,True,False,False,False,False,False,True
62580,False,False,False,False,False,False,True
62581,False,False,False,False,False,False,False
62582,True,False,False,True,False,False,True
62583,False,False,False,False,False,False,False
62584,False,False,False,False,False,False,False
62585,False,False,False,True,True,False,False
62586,False,False,False,False,False,False,False
62587,True,True,False,True,False,False,True
62588,True,False,False,True,False,False,False
62589,False,False,False,False,False,False,False
62590,False,False,False,False,False,False,False
62591,False,False,False,False,False,False,False
62592,True,False,False,True,False,False,False
62593,True,True,False,False,True,False,False
62594,False,False,False,False,False,False,False
62595,False,False,False,False,False,False,False
62596,False,False,False,False,False,False,False
62597,False,False,False,False,False,False,False
62598,True,True,True,True,True,False,True
62599,False,False,False,False,False,False,True
62600,True,True,False,False,False,False,False
62601,False,False,False,True,False,False,True
62602,True,False,False,True,False,False,False
62603,False,False,False,False,False,False,False
62604,False,False,False,False,False,False,False
62605,True,False,False,True,False,False,False
62606,False,False,False,False,False,False,False
62607,False,False,False,False,False,False,False
62608,False,False,False,False,False,False,False
62609,False,False,False,False,False,False,False
62610,False,False,False,False,False,False,False
62611,False,False,False,False,False,False,False
62612,False,False,False,False,False,False,False
62613,False,False,False,True,False,False,True
62614,True,False,False,True,True,False,True
62615,False,False,False,False,False,False,False
62616,False,False,False,False,False,False,False
62617,True,True,True,True,False,False,True
62618,False,False,False,False,False,False,False
62619,False,False,False,False,False,False,False
62620,False,False,False,False,False,False,False
62621,False,False,False,False,False,False,False
62622,False,False,False,False,False,False,False
62623,False,False,False,False,False,False,False
62624,False,False,False,False,False,False,False
62625,False,False,False,False,False,False,False
62626,False,False,False,False,False,False,False
62627,False,False,False,False,False,False,False
62628,False,False,True,False,False,False,False
62629,False,False,False,False,False,False,False
62630,True,False,False,True,False,False,False
62631,True,False,False,True,False,False,True
62632,False,False,False,False,False,False,False
62633,False,True,False,False,False,False,True
62634,False,False,False,False,False,False,True
62635,False,False,False,False,False,False,False
62636,True,False,False,True,False,False,True
62637,True,True,False,True,False,False,True
62638,False,False,False,False,False,False,False
62639,False,False,False,False,False,False,False
62640,False,False,False,False,False,False,False
62641,False,False,False,False,False,False,False
62642,False,False,False,False,False,False,False
62643,False,False,False,False,False,False,False
62644,False,False,False,False,False,False,False
62645,False,False,False,False,False,False,False
62646,False,False,False,False,False,False,False
62647,False,False,False,False,False,False,False
62648,False,True,False,True,False,False,False
62649,True,False,False,True,False,False,True
62650,False,False,False,False,False,False,False
62651,True,False,False,False,False,False,False
62652,True,True,False,True,True,False,False
62653,True,True,True,True,True,False,True
62654,False,False,False,True,True,False,True
62655,False,False,False,False,False,False,False
62656,False,False,False,False,False,False,False
62657,True,True,False,False,False,False,False
62658,False,False,False,False,False,False,False
62659,False,False,False,False,False,False,False
62660,False,False,False,True,False,True,True
62661,False,False,False,False,False,False,False
62662,False,False,False,False,False,False,False
62663,False,False,False,False,False,False,False
62664,False,False,False,False,False,False,False
62665,False,False,False,False,False,False,False
62666,False,False,False,False,False,False,False
62667,True,True,False,False,False,False,True
62668,False,False,False,False,False,False,False
62669,False,False,False,False,False,False,False
62670,True,False,False,False,True,False,False
62671,False,False,False,True,False,False,False
62672,False,False,False,False,False,False,False
62673,False,False,False,False,False,False,False
62674,False,False,False,False,False,False,False
62675,False,False,False,False,False,False,False
62676,False,False,False,False,False,False,False
62677,False,False,False,False,False,False,False
62678,False,False,False,False,False,False,False
62679,False,False,False,False,False,False,False
62680,True,True,False,True,False,False,True
62681,False,False,False,False,False,False,False
62682,False,False,False,False,False,False,False
62683,False,False,False,False,False,False,True
62684,False,False,False,False,False,False,False
62685,False,True,False,True,False,False,True
62686,False,False,False,False,False,False,False
62687,True,True,False,True,False,False,True
62688,False,False,False,False,False,False,False
62689,False,False,False,False,False,False,False
62690,False,False,False,False,False,False,False
62691,False,False,False,False,False,False,False
62692,False,False,False,True,False,False,False
62693,False,False,False,False,False,False,False
62694,False,False,False,False,False,False,False
62695,False,False,False,False,False,False,False
62696,False,False,False,False,False,False,False
62697,False,False,False,True,False,False,False
62698,True,False,False,True,True,False,False
62699,False,False,False,False,False,False,False
62700,True,False,False,False,False,False,True
62701,False,False,False,False,False,False,False
62702,True,True,False,True,True,False,False
62703,False,False,False,False,False,False,False
62704,False,False,False,False,False,False,False
62705,False,False,False,False,False,False,False
62706,False,False,False,False,False,True,True
62707,False,False,False,True,False,False,False
62708,False,False,False,False,False,False,False
62709,False,False,False,False,False,False,False
62710,False,False,False,False,False,False,False
62711,False,False,False,False,False,False,False
62712,False,False,False,False,False,False,False
62713,False,False,False,True,False,False,True
62714,False,False,False,False,False,False,False
62715,True,False,False,True,False,False,True
62716,False,False,False,True,False,False,True
62717,False,False,False,False,False,False,False
62718,False,False,False,False,False,False,False
62719,False,False,False,False,False,False,False
62720,True,True,False,True,False,False,False
62721,False,False,False,False,False,False,False
62722,True,True,False,False,False,False,True
62723,False,False,False,False,False,False,False
62724,False,False,False,False,False,False,False
62725,False,False,False,False,False,False,False
62726,False,False,False,False,False,False,False
62727,False,False,False,False,False,False,False
62728,False,False,False,False,False,False,False
62729,False,False,False,False,False,False,False
62730,True,False,False,True,False,False,False
62731,True,False,False,True,False,False,True
62732,False,False,False,True,True,False,False
62733,False,False,False,False,False,False,False
62734,True,False,False,True,False,False,False
62735,False,False,False,False,False,False,False
62736,False,False,False,True,False,False,False
62737,False,False,False,False,False,False,False
62738,False,False,False,False,False,False,False
