ResponseId,LearnCode - Books / Physical media,LearnCode - Coding Bootcamp,LearnCode - Colleague,LearnCode - Friend or family member,LearnCode - On the job training,LearnCode - Online Courses or Certification,LearnCode - Other (please specify):,"LearnCode - Other online resources (e.g., videos, blogs, forum, online community)","LearnCode - School (i.e., University, College, etc)"
51446,False,False,False,False,False,True,False,True,True
51447,False,False,False,True,False,False,False,True,False
51448,True,True,False,True,True,True,False,False,False
51449,False,False,False,False,False,True,False,True,True
51450,False,False,False,False,False,True,False,False,True
51451,False,False,True,False,True,False,False,True,False
51452,False,False,False,False,True,True,False,False,True
51453,True,False,False,False,False,True,False,True,False
51454,True,False,False,False,False,False,False,False,True
51455,True,False,False,False,False,False,False,True,False
51456,False,False,False,False,False,True,False,True,False
51457,True,False,False,False,False,False,False,True,True
51458,True,False,True,False,True,True,False,True,False
51459,True,False,True,False,False,False,False,True,False
51460,True,False,True,True,False,True,False,True,False
51461,False,False,False,True,False,True,False,True,True
51462,True,False,True,False,False,False,False,True,True
51463,True,False,True,False,True,False,False,True,True
51464,False,False,False,True,False,False,True,True,False
51465,True,False,False,False,False,False,False,True,False
51466,True,False,False,False,False,False,False,True,False
51467,True,False,True,False,True,True,False,True,True
51468,True,False,True,False,False,False,False,True,False
51469,False,False,False,True,False,False,False,True,False
51470,False,False,True,False,False,False,False,True,True
51471,False,False,False,False,False,False,False,True,True
51472,False,False,False,False,False,True,False,True,False
51473,False,False,True,False,True,False,False,True,False
51474,True,False,True,False,False,True,False,True,True
51475,True,True,True,True,True,True,False,True,True
51476,False,True,False,False,False,True,False,True,False
51477,True,False,True,False,False,True,False,True,False
51478,False,True,False,True,False,True,False,True,False
51479,False,False,False,False,True,False,False,True,False
51480,True,False,False,False,False,True,False,True,False
51481,False,False,False,False,False,False,False,False,True
51482,False,False,False,False,False,False,False,True,False
51483,True,False,True,False,True,False,False,True,False
51484,True,False,False,True,False,False,False,True,False
51485,False,False,False,False,False,True,False,False,False
51486,True,False,True,False,True,True,False,True,True
51487,True,False,False,False,True,True,False,True,True
51488,False,False,False,False,True,False,False,True,False
51489,False,False,False,False,True,True,False,True,False
51490,False,False,False,False,False,True,False,True,True
51491,True,False,False,False,False,True,False,True,False
51492,False,False,True,False,True,True,False,True,False
51493,True,False,False,False,True,False,False,True,True
51494,False,False,False,False,False,True,False,True,True
51495,False,False,False,False,False,False,False,True,False
51496,True,False,False,True,False,True,False,True,True
51497,False,True,True,False,False,True,False,False,False
51498,True,False,False,False,True,True,False,True,True
51499,True,True,False,False,True,True,False,False,True
51500,True,False,False,False,False,False,False,True,False
51501,False,True,False,False,True,True,False,True,False
51502,True,False,False,False,False,True,False,True,False
51503,True,False,False,False,False,True,False,False,True
51504,True,False,False,False,False,False,False,True,False
51505,True,False,True,False,True,False,False,True,True
51506,False,False,False,False,False,False,True,True,False
51507,False,False,False,True,False,False,False,False,False
51508,False,False,False,False,False,False,True,True,False
51509,True,False,True,False,True,True,False,True,True
51510,True,False,False,False,False,True,False,True,True
51511,True,False,False,False,True,False,False,True,True
51512,True,False,False,False,False,True,False,True,False
51513,False,False,False,False,True,True,False,True,False
51514,False,False,False,False,False,False,False,True,True
51515,True,False,False,False,True,False,False,True,False
51516,True,False,False,False,False,False,False,True,False
51517,False,False,False,False,False,True,False,True,False
51518,False,False,False,False,False,True,False,True,False
51519,True,False,True,False,True,False,False,True,False
51520,False,False,False,False,False,False,False,False,True
51521,False,False,False,False,True,True,False,True,False
51522,True,False,False,False,False,False,False,True,True
51523,False,False,False,False,False,False,False,True,False
51524,False,False,False,False,False,False,False,True,False
51525,True,False,False,False,False,True,False,True,True
51526,True,False,True,False,True,True,False,True,True
51527,True,False,True,False,False,True,False,True,True
51528,True,False,False,False,True,False,False,True,False
51529,True,False,False,False,True,True,False,True,False
51530,False,False,False,False,False,False,False,True,False
51531,True,False,False,False,False,False,False,False,False
51532,True,False,False,False,False,True,False,True,True
51533,True,False,False,False,False,True,False,True,True
51534,False,False,False,False,False,True,False,True,False
51535,True,False,False,False,False,False,False,True,False
51536,True,True,False,False,True,False,False,False,True
51537,False,False,False,False,True,False,False,True,True
51538,False,False,False,False,True,False,True,True,False
51539,True,False,False,False,True,False,False,True,False
51540,True,False,False,False,False,True,False,True,False
51541,False,False,False,False,False,False,True,True,False
51542,False,False,False,False,False,False,False,True,False
51543,False,False,False,False,False,False,False,False,True
51544,True,False,False,False,False,False,False,False,False
51545,True,False,False,False,True,False,False,False,True
51546,True,False,False,False,False,False,False,True,False
51547,True,False,False,False,False,True,False,True,False
51548,False,False,False,False,False,False,False,True,False
51549,True,False,False,True,True,False,False,True,False
51550,False,False,False,False,True,False,False,True,True
51551,False,False,False,False,False,True,False,True,False
51552,False,False,False,False,False,False,False,True,True
51553,False,False,True,False,True,False,False,True,False
51554,True,True,True,False,True,True,False,True,True
51555,False,False,False,False,True,True,False,True,True
51556,True,False,True,False,True,False,False,True,True
51557,False,True,False,False,True,False,False,False,False
51558,False,True,False,False,False,True,False,True,True
51559,False,False,False,False,True,True,False,True,True
51560,True,False,False,False,False,False,False,True,True
51561,False,False,False,False,False,False,True,False,False
51562,False,False,True,False,False,False,False,True,False
51563,True,False,False,False,True,True,False,True,False
51564,True,False,False,False,False,False,False,True,False
51565,True,False,False,True,False,False,False,True,True
51566,False,False,False,False,True,False,False,True,False
51567,True,False,True,False,False,True,False,True,False
51568,False,False,False,False,False,True,False,True,False
51569,False,False,False,False,True,False,False,True,False
51570,True,False,False,False,True,False,False,True,True
51571,True,False,False,False,False,True,False,True,True
51572,True,False,False,False,False,False,False,True,False
51573,False,False,False,False,True,True,False,True,True
51574,True,False,False,False,True,True,False,True,False
51575,True,False,True,False,True,True,False,False,False
51576,False,True,True,False,True,True,False,False,True
51577,False,True,True,True,True,True,False,True,False
51578,True,False,True,False,True,False,False,True,True
51579,False,False,False,False,True,True,False,True,False
51580,False,False,False,False,False,False,False,True,False
51581,True,False,False,False,False,False,False,True,False
51582,True,True,True,True,True,True,False,True,True
51583,False,False,False,False,False,False,True,False,False
51584,True,False,False,False,False,False,False,False,True
51585,False,False,False,False,False,True,False,True,True
51586,False,False,False,False,False,True,False,True,False
51587,True,False,False,False,True,True,False,True,True
51588,True,False,False,False,False,True,False,True,True
51589,True,False,False,False,True,True,False,False,True
51590,False,True,False,False,False,True,False,True,False
51591,False,False,False,False,False,False,False,True,False
51592,False,False,False,False,False,True,False,True,False
51593,True,False,True,False,False,False,True,False,False
51594,False,True,False,False,False,False,True,True,False
51595,True,False,False,False,True,True,False,True,False
51596,True,False,False,False,True,True,False,True,False
51597,True,False,False,False,False,True,False,True,False
51598,True,False,False,False,False,False,True,True,True
51599,True,False,False,False,True,True,False,True,True
51600,False,False,False,False,False,False,True,True,False
51601,False,False,True,False,False,False,False,True,True
51602,False,False,False,False,False,False,False,False,False
51603,False,False,False,False,False,False,False,True,True
51604,True,False,False,False,False,True,False,True,True
51605,True,False,False,False,True,False,False,True,True
51606,False,False,False,False,True,True,False,True,True
51607,True,False,False,False,True,True,False,True,False
51608,True,False,False,False,False,True,False,True,False
51609,False,True,False,False,True,False,False,True,False
51610,False,False,True,False,False,False,False,True,False
51611,False,False,False,False,True,False,False,True,False
51612,True,False,False,False,False,False,False,True,True
51613,True,False,False,False,False,True,False,True,False
51614,False,False,False,False,True,False,False,True,False
51615,True,False,False,False,False,True,False,True,False
51616,True,False,False,False,False,False,False,True,False
51617,True,False,False,False,False,False,True,True,False
51618,True,False,False,False,False,False,True,False,False
51619,False,False,False,False,True,True,False,True,False
51620,True,False,False,False,False,True,False,False,False
51621,False,False,False,False,False,False,False,True,False
51622,False,False,False,False,False,False,False,True,False
51623,True,False,False,False,False,False,False,False,True
51624,True,False,False,False,False,True,False,True,False
51625,False,False,True,False,True,False,False,True,True
51626,True,False,False,False,True,True,False,True,False
51627,False,False,False,False,True,True,False,True,False
51628,False,False,False,False,True,False,False,True,True
51629,True,False,True,False,True,False,False,True,True
51630,False,False,False,True,True,False,False,True,False
51631,False,False,False,False,True,True,False,True,False
51632,True,True,False,False,False,True,False,False,False
51633,False,False,False,False,False,True,False,True,False
51634,False,False,False,False,False,True,False,True,False
51635,True,False,False,False,False,True,False,True,False
51636,False,False,False,False,False,False,False,True,False
51637,False,False,False,False,True,True,False,True,False
51638,True,True,False,False,True,True,False,True,True
51639,False,False,False,False,False,False,False,True,True
51640,False,False,False,False,False,False,False,True,False
51641,False,False,True,False,True,False,True,True,False
51642,False,False,False,False,False,False,False,True,False
51643,False,False,False,False,True,False,False,True,False
51644,False,False,False,False,False,False,False,True,False
51645,True,False,False,False,False,False,False,True,False
51646,False,False,False,False,False,True,False,False,False
51647,False,False,True,True,True,False,False,True,True
51648,True,False,False,False,False,False,False,False,True
51649,True,True,False,False,True,True,False,False,False
51650,True,False,False,False,True,True,False,True,False
51651,False,False,False,False,True,True,False,True,False
51652,True,False,False,False,False,False,False,True,True
51653,True,False,False,False,False,False,False,True,False
51654,True,False,False,False,False,True,False,False,True
51655,True,True,True,True,True,True,False,True,True
51656,True,True,False,False,False,True,False,True,False
51657,False,False,False,False,False,False,False,True,False
51658,False,False,False,False,True,True,False,False,False
51659,False,False,False,False,False,True,False,True,False
51660,False,False,False,False,False,False,False,True,False
51661,False,False,False,False,False,False,False,True,False
51662,True,False,False,False,True,True,False,True,True
51663,False,False,False,False,False,True,False,True,False
51664,True,False,False,False,True,False,False,True,False
51665,True,False,False,False,False,True,False,True,False
51666,False,False,False,False,True,False,False,True,True
51667,False,False,False,False,False,True,False,True,True
51668,False,False,False,False,False,False,False,True,False
51669,False,False,True,False,False,False,False,True,False
51670,True,False,True,False,True,True,True,True,False
51671,True,False,False,True,False,False,False,True,False
51672,False,False,False,False,False,False,False,True,False
51673,True,False,True,False,True,False,False,False,True
51674,True,False,False,False,True,True,False,True,False
51675,True,False,False,False,False,False,False,True,False
51676,False,False,False,False,True,True,False,True,True
51677,True,False,False,False,True,False,False,True,True
51678,False,False,False,False,False,False,False,True,False
51679,True,False,True,False,True,True,False,True,True
51680,False,False,False,False,False,False,False,True,True
51681,True,False,False,False,True,True,False,True,True
51682,False,False,False,False,False,False,False,True,True
51683,False,False,False,False,True,True,False,True,True
51684,True,False,False,False,False,False,False,True,True
51685,True,False,True,False,True,True,False,True,False
51686,True,False,False,False,True,True,False,True,True
51687,True,False,False,False,False,False,False,True,True
51688,True,False,False,False,False,False,False,False,False
51689,False,False,False,False,True,False,False,True,True
51690,False,False,False,False,False,True,False,True,False
51691,False,True,True,True,True,True,True,True,True
51692,True,True,False,True,True,True,False,True,True
51693,False,False,False,False,False,False,False,True,True
51694,False,False,False,False,True,True,False,True,False
51695,False,False,False,False,True,True,False,True,False
51696,True,False,False,True,False,False,False,True,True
51697,True,False,False,False,True,True,False,True,True
51698,True,False,False,False,False,False,False,False,True
51699,True,False,False,False,False,True,False,False,False
51700,False,False,True,False,True,False,False,True,True
51701,True,False,False,False,False,False,False,True,False
51702,True,False,False,False,False,False,False,True,True
51703,True,False,True,True,True,True,False,True,True
51704,True,False,False,False,True,False,False,True,False
51705,True,False,False,False,True,True,False,False,True
51706,False,False,False,False,False,True,False,True,True
51707,False,False,True,False,True,True,False,True,False
51708,False,False,False,False,False,False,False,True,True
51709,False,False,False,False,False,False,False,True,True
51710,False,False,True,False,True,False,False,True,True
51711,False,False,False,False,True,False,False,False,True
51712,False,True,False,False,True,True,False,True,True
51713,True,False,False,False,False,True,False,True,True
51714,True,True,True,False,False,True,False,False,True
51715,True,False,False,False,True,False,False,True,True
51716,True,False,False,False,True,True,False,True,True
51717,False,False,False,False,False,False,True,False,False
51718,True,False,False,False,True,True,False,True,True
51719,True,False,False,False,False,False,False,True,False
51720,True,False,False,False,False,False,False,True,False
51721,False,False,False,False,False,True,False,True,False
51722,False,False,False,False,True,False,False,True,False
51723,True,False,False,False,False,False,True,False,False
51724,True,False,False,False,True,True,False,True,True
51725,True,False,False,False,True,True,False,True,False
51726,True,False,False,False,False,False,False,True,False
51727,False,True,False,True,True,True,False,False,False
51728,True,False,False,False,False,True,False,True,True
51729,False,False,False,False,False,True,False,False,False
51730,True,False,False,False,False,True,False,True,True
51731,True,False,False,False,True,True,False,False,True
51732,False,False,False,False,True,False,False,False,False
51733,True,True,True,False,True,False,False,False,True
51734,False,False,True,False,True,True,True,False,False
51735,True,False,False,False,False,False,False,True,False
51736,True,False,False,True,True,True,False,True,True
51737,True,False,False,False,False,True,False,True,True
51738,True,False,False,False,False,False,False,False,True
51739,False,False,False,False,False,False,False,True,False
51740,True,False,False,False,False,False,False,True,True
51741,False,False,False,False,False,False,False,True,False
51742,False,False,False,False,False,False,False,True,False
51743,True,False,False,False,False,True,False,True,True
51744,False,False,False,False,False,True,False,True,False
51745,False,False,False,False,False,False,False,False,True
51746,True,False,True,True,True,False,False,True,False
51747,True,False,False,False,True,True,False,True,True
51748,False,False,True,False,True,False,False,True,True
51749,False,False,False,False,True,True,False,True,False
51750,True,False,False,False,False,False,False,True,True
51751,True,False,True,True,False,False,False,False,True
51752,True,False,False,False,True,False,False,True,True
51753,True,False,False,False,False,False,False,True,False
51754,True,False,False,False,False,False,False,True,False
51755,True,False,False,False,True,True,False,True,True
51756,False,False,False,False,False,False,False,True,True
51757,True,False,False,False,False,False,False,True,True
51758,True,False,False,False,False,True,False,True,True
51759,True,True,False,False,False,True,False,True,True
51760,True,False,False,False,False,False,False,True,False
51761,True,False,True,False,False,True,False,True,False
51762,False,False,False,False,False,False,False,False,True
51763,True,False,False,False,False,False,False,True,False
51764,True,False,False,False,True,False,False,False,True
51765,True,False,False,False,True,True,False,True,True
51766,False,False,True,False,True,True,False,True,True
51767,True,False,False,False,False,True,False,True,True
51768,False,False,False,False,True,False,False,True,True
51769,True,False,False,False,True,False,False,True,False
51770,True,False,True,True,True,False,False,True,True
51771,False,True,False,False,True,True,False,False,False
51772,False,False,False,False,False,True,False,True,True
51773,True,True,False,True,False,False,False,True,False
51774,True,False,False,False,False,True,False,True,True
51775,False,False,True,False,False,False,False,True,False
51776,True,True,False,False,False,True,True,True,True
51777,True,False,False,False,False,False,False,True,False
51778,True,False,False,False,False,True,False,True,False
51779,True,False,False,False,False,True,False,False,False
51780,False,True,False,False,False,True,False,False,False
51781,True,False,False,False,False,True,False,True,True
51782,True,False,False,True,True,False,False,False,False
51783,True,False,False,False,False,False,False,True,False
51784,True,False,False,False,True,False,False,True,False
51785,False,False,False,False,False,False,False,True,False
51786,False,False,True,True,True,True,True,True,False
51787,True,False,False,False,False,False,False,True,False
51788,True,False,True,False,True,True,False,True,False
51789,False,False,False,False,True,False,False,False,True
51790,True,False,True,False,True,True,False,True,True
51791,False,False,False,False,False,False,False,False,True
51792,False,False,False,False,True,True,False,True,False
51793,True,False,False,False,False,True,False,True,True
51794,True,False,False,False,True,True,False,True,True
51795,False,False,False,True,True,True,False,True,False
51796,False,False,False,False,True,False,False,True,False
51797,False,False,False,False,True,False,False,True,False
51798,True,False,False,False,False,False,False,True,True
51799,False,False,False,False,False,True,False,True,True
51800,False,False,False,True,False,False,False,True,True
51801,True,False,True,False,False,True,False,False,True
51802,True,True,True,False,True,True,False,True,True
51803,False,False,True,False,False,True,False,True,True
51804,True,False,False,False,False,True,False,True,False
51805,True,True,True,False,False,True,False,True,False
51806,False,False,False,False,False,False,False,True,True
51807,False,True,False,False,True,True,False,True,False
51808,False,False,False,False,False,False,False,True,False
51809,False,False,False,False,True,False,False,True,False
51810,True,False,False,False,False,False,False,True,False
51811,True,False,False,False,True,False,False,True,True
51812,True,False,False,False,False,False,False,True,False
51813,True,False,True,True,True,False,False,True,True
51814,False,False,False,True,False,False,False,True,False
51815,True,False,False,False,False,False,False,True,False
51816,False,False,False,False,False,False,False,True,False
51817,True,True,True,True,True,False,False,False,False
51818,True,True,False,False,False,True,False,True,True
51819,False,False,False,False,False,True,False,True,True
51820,False,True,True,False,False,True,False,True,False
51821,False,False,False,False,False,True,False,True,False
51822,False,False,True,False,True,True,False,True,False
51823,False,False,False,False,False,True,False,True,False
51824,False,False,False,True,True,False,False,False,True
51825,False,False,False,False,True,False,True,False,True
51826,True,False,False,True,True,True,False,False,False
51827,True,False,True,False,True,False,False,True,True
51828,True,False,False,False,True,True,False,True,True
51829,True,False,True,True,True,False,True,False,False
51830,True,False,True,False,False,False,False,False,True
51831,True,True,False,False,False,True,False,True,True
51832,False,True,False,False,False,True,False,True,False
51833,False,False,False,False,True,False,False,True,True
51834,True,False,False,False,True,False,False,True,False
51835,True,False,False,False,False,False,False,True,False
51836,False,False,False,False,True,False,False,True,True
51837,True,True,True,True,True,True,False,True,False
51838,True,False,False,False,False,True,True,False,False
51839,False,False,False,False,True,True,False,True,False
51840,True,False,False,False,False,True,True,True,False
51841,False,False,False,False,False,True,False,True,False
51842,True,True,True,False,False,False,False,True,False
51843,False,True,True,True,True,True,False,True,True
51844,True,False,True,False,True,True,False,True,True
51845,True,False,False,False,False,False,False,False,False
51846,False,False,False,False,False,True,False,False,False
51847,True,False,False,False,True,True,False,True,True
51848,True,False,False,False,True,False,False,False,True
51849,True,False,False,False,True,True,False,True,False
51850,True,False,False,False,True,False,False,True,True
51851,False,False,False,False,False,False,False,False,True
51852,False,False,False,False,True,False,True,True,False
51853,False,True,False,False,False,False,False,False,False
51854,True,False,False,False,True,True,True,True,True
51855,True,False,False,False,False,True,False,False,True
51856,False,False,False,True,False,False,False,True,False
51857,True,False,False,False,False,False,False,True,False
51858,False,False,False,False,False,False,False,True,True
51859,False,False,True,False,True,False,False,True,True
51860,False,False,True,False,True,False,False,True,False
51861,False,False,False,False,False,True,False,True,True
51862,True,False,False,False,True,False,False,True,True
51863,False,False,False,False,False,False,False,True,False
51864,False,False,False,False,False,False,False,True,True
51865,False,False,True,False,True,True,False,True,True
51866,False,False,False,False,True,True,False,True,False
51867,False,False,False,False,False,False,False,True,False
51868,True,False,False,True,False,False,False,True,False
51869,True,False,False,False,False,False,False,True,True
51870,False,False,False,False,False,True,False,False,True
51871,False,False,False,False,True,False,False,False,False
51872,False,False,True,False,False,False,False,False,False
51873,True,False,True,False,True,False,False,True,True
51874,True,False,False,False,True,False,False,True,True
51875,False,False,False,False,True,True,False,True,True
51876,False,True,False,False,True,False,False,False,True
51877,False,False,False,True,False,True,False,True,True
51878,False,False,False,False,False,False,False,True,False
51879,True,False,False,False,True,False,False,False,True
51880,False,False,True,True,False,True,False,True,False
51881,False,False,False,False,False,False,False,True,False
51882,False,False,False,False,True,False,False,False,True
51883,False,False,False,False,False,False,False,True,True
51884,True,False,False,False,False,True,False,False,True
51885,False,True,False,False,True,True,False,True,False
51886,True,False,False,False,False,True,False,False,False
51887,False,False,False,True,True,False,False,True,False
51888,True,True,False,True,False,True,False,True,False
51889,True,False,False,False,False,False,False,True,True
51890,False,True,False,True,False,False,False,False,False
51891,False,False,False,False,False,False,False,False,False
51892,True,True,True,False,True,True,False,True,False
51893,True,False,False,False,False,False,False,True,False
51894,True,False,False,False,False,False,False,False,True
51895,False,False,False,False,True,True,False,True,False
51896,False,False,False,True,False,True,False,True,False
51897,False,True,False,False,False,True,False,False,False
51898,True,False,False,False,True,True,True,False,False
51899,False,False,False,False,True,True,False,True,True
51900,True,False,True,False,True,True,False,True,False
51901,False,False,False,False,True,True,False,True,True
51902,False,False,False,False,True,True,False,True,False
51903,False,False,False,False,False,False,True,False,False
51904,True,False,True,True,True,True,False,True,True
51905,True,False,False,False,True,True,False,True,True
51906,False,False,False,False,False,False,False,True,False
51907,False,False,False,False,True,False,True,True,True
51908,True,False,True,False,True,False,False,False,False
51909,False,False,False,False,False,True,False,True,False
51910,False,False,False,False,True,False,True,True,True
51911,False,False,False,False,True,False,False,True,False
51912,True,False,True,False,True,True,False,True,True
51913,True,False,True,True,True,False,False,True,False
51914,True,False,False,False,False,True,True,True,False
51915,True,False,False,False,False,False,False,True,True
51916,True,False,False,False,True,True,False,True,False
51917,False,False,False,False,False,False,False,True,True
51918,False,False,False,False,True,False,False,True,True
51919,False,False,False,False,False,False,False,True,True
51920,True,False,False,False,False,False,False,True,True
51921,True,False,False,False,True,True,False,True,True
51922,False,False,True,False,True,False,False,True,True
51923,True,False,True,False,True,True,False,True,False
51924,False,True,True,False,False,True,False,True,False
51925,False,False,True,False,True,False,False,True,False
51926,False,False,False,False,True,False,False,True,False
51927,False,False,False,False,False,False,False,True,False
51928,False,False,True,False,True,False,False,True,False
51929,False,False,False,False,True,False,False,True,False
51930,False,True,False,False,True,True,False,True,True
51931,True,True,False,False,True,False,False,False,False
51932,False,False,False,False,False,False,False,True,False
51933,True,False,False,False,False,False,False,True,False
51934,True,False,False,False,True,True,False,True,False
51935,True,False,False,False,True,True,False,True,True
51936,True,False,True,False,True,True,False,True,False
51937,False,False,True,False,False,False,True,True,False
51938,True,False,False,False,True,True,False,True,True
51939,False,False,False,False,True,True,False,True,False
51940,False,False,False,False,True,False,False,False,True
51941,False,False,False,False,False,False,False,True,False
51942,True,False,False,False,False,False,False,True,False
51943,True,False,False,False,False,False,False,True,True
51944,False,False,False,False,False,False,False,True,True
51945,True,False,False,False,False,False,False,True,True
51946,True,False,False,False,False,False,False,True,True
51947,True,False,False,False,False,False,False,True,False
51948,False,False,False,False,True,False,False,True,True
51949,False,False,True,False,True,False,False,True,False
51950,True,False,False,False,False,False,False,True,True
51951,True,False,False,False,False,False,False,False,False
51952,False,False,False,True,True,False,False,True,False
51953,True,False,False,False,True,False,False,False,False
51954,False,False,False,False,False,True,False,True,False
51955,True,False,False,False,True,True,False,True,True
51956,False,False,True,False,False,False,False,True,False
51957,True,False,True,False,True,True,False,True,True
51958,True,False,False,False,True,True,False,True,True
51959,False,False,False,False,False,False,False,True,False
51960,True,False,False,False,False,True,False,False,False
51961,True,False,False,False,True,True,False,False,True
51962,True,False,True,False,True,False,False,True,False
51963,False,False,False,False,False,False,False,True,True
51964,False,False,False,False,False,False,False,False,True
51965,True,False,False,False,False,False,False,False,True
51966,False,False,False,False,False,False,False,True,False
51967,True,False,False,False,False,False,False,False,True
51968,False,False,False,False,False,False,False,True,False
51969,False,False,False,False,True,True,False,True,False
51970,True,False,False,False,False,False,False,False,True
51971,True,False,True,False,True,True,True,True,False
51972,False,False,False,False,True,True,False,True,False
51973,False,False,False,False,True,False,False,True,True
51974,False,False,False,False,False,False,False,True,True
51975,False,False,True,False,True,True,False,True,True
51976,True,False,True,False,False,False,False,True,False
51977,False,False,False,False,False,True,True,True,False
51978,False,False,True,False,True,False,False,True,False
51979,True,False,False,False,True,True,False,True,False
51980,True,False,False,True,False,True,False,True,False
51981,True,False,False,False,True,True,False,True,False
51982,True,False,False,False,False,True,False,True,False
51983,True,False,False,False,True,True,False,True,True
51984,False,False,True,True,True,False,False,False,False
51985,True,False,True,False,True,True,False,True,True
51986,True,False,True,True,False,True,False,True,True
51987,False,False,False,False,True,True,False,True,False
51988,False,False,True,False,True,True,False,True,False
51989,True,False,False,False,False,True,False,True,True
51990,False,False,True,True,True,True,False,True,True
51991,False,False,False,False,True,False,False,True,False
51992,False,False,False,False,False,False,False,False,True
51993,False,False,False,False,True,False,False,True,False
51994,True,True,False,False,True,True,False,True,True
51995,True,False,False,False,False,True,False,True,True
51996,True,False,False,False,True,False,False,True,False
51997,False,False,False,True,False,True,False,True,False
51998,False,False,False,False,True,True,False,False,True
51999,True,False,False,False,True,True,False,True,False
52000,False,False,False,False,False,True,True,True,True
52001,True,False,False,False,False,True,False,True,True
52002,True,False,True,False,False,True,False,True,True
52003,True,False,True,True,True,True,False,True,True
52004,False,False,True,False,True,False,False,True,False
52005,True,False,True,False,False,False,False,True,True
52006,True,False,True,True,True,False,False,True,False
52007,False,False,False,False,True,False,False,False,True
52008,False,False,False,True,False,False,False,True,False
52009,True,False,True,False,True,True,False,True,True
52010,False,False,False,False,False,False,False,True,False
52011,True,False,False,False,True,False,False,True,True
52012,False,False,True,False,True,False,False,True,False
52013,False,False,True,False,True,False,False,False,True
52014,True,False,False,False,False,True,False,True,False
52015,True,False,False,False,False,False,True,False,False
52016,False,False,False,False,False,False,False,False,True
52017,True,False,True,True,True,True,False,True,True
52018,False,False,True,False,True,True,False,True,False
52019,True,False,True,False,True,False,False,True,True
52020,False,False,False,False,False,False,False,True,False
52021,False,False,False,False,False,False,False,True,True
52022,True,False,False,False,False,True,False,True,False
52023,True,False,False,False,False,False,False,True,True
52024,False,False,False,False,True,False,False,True,True
52025,False,False,False,False,False,False,False,True,True
52026,True,False,True,True,False,False,False,True,True
52027,False,False,False,False,False,True,False,False,False
52028,False,False,False,False,False,True,False,True,False
52029,True,False,True,False,False,False,False,True,False
52030,True,True,False,False,True,True,False,True,True
52031,False,False,True,False,True,False,False,False,False
52032,True,False,True,False,True,True,False,True,False
52033,False,False,False,False,False,True,False,False,True
52034,True,False,False,False,True,False,False,True,False
52035,True,False,False,False,False,False,False,True,False
52036,False,False,False,False,True,False,False,True,True
52037,True,False,True,False,True,False,False,False,False
52038,False,False,False,False,False,False,False,False,True
52039,True,False,True,False,True,True,False,True,True
52040,True,False,True,False,False,True,False,True,True
52041,True,False,False,False,True,False,False,False,True
52042,True,False,True,False,False,False,False,True,False
52043,False,False,False,False,False,False,False,True,False
52044,False,False,True,False,True,True,False,True,True
52045,True,False,True,False,False,True,False,True,False
52046,True,False,False,False,False,True,False,True,False
52047,False,False,False,False,False,False,False,True,False
52048,True,False,False,False,False,False,False,True,False
52049,False,False,True,False,False,False,False,True,True
52050,True,False,False,False,True,True,False,True,False
52051,True,False,False,False,False,True,False,False,True
52052,True,False,False,False,False,False,False,True,False
52053,False,False,False,False,True,True,False,True,False
52054,False,False,True,False,False,True,False,True,True
52055,True,False,False,False,False,False,False,True,False
52056,True,False,False,False,False,True,False,True,True
52057,False,False,False,False,True,True,False,True,False
52058,True,False,False,False,True,True,False,True,True
52059,False,True,False,False,False,True,False,True,False
52060,True,False,False,False,False,False,False,True,False
52061,True,True,True,True,True,True,False,True,False
52062,False,False,False,False,False,False,False,True,False
52063,False,False,False,False,True,False,False,True,False
52064,True,False,True,False,True,True,False,True,True
52065,False,False,False,False,False,False,False,True,False
52066,True,False,False,False,False,True,False,False,True
52067,True,False,False,False,False,True,False,True,False
52068,False,False,False,False,True,True,False,True,True
52069,True,False,False,False,True,True,False,True,False
52070,True,False,False,False,True,False,False,True,False
52071,False,False,False,False,True,False,False,True,False
52072,True,False,False,False,False,False,False,True,True
52073,False,False,True,False,False,False,False,False,True
52074,True,False,False,False,False,True,False,True,True
52075,False,False,False,False,True,False,True,True,False
52076,True,False,False,False,False,False,False,False,True
52077,False,False,True,False,False,True,False,True,False
52078,True,False,False,False,True,True,False,False,False
52079,True,False,True,False,False,False,False,True,True
52080,True,False,True,True,True,True,False,True,True
52081,True,False,True,False,False,False,False,True,True
52082,False,False,False,False,True,False,False,True,True
52083,True,False,True,False,False,True,False,True,True
52084,False,False,False,False,False,True,False,True,False
52085,False,False,False,False,True,False,False,False,True
52086,True,True,False,False,True,True,False,True,False
52087,False,False,False,False,True,False,False,True,False
52088,False,False,True,False,True,False,False,True,False
52089,True,False,False,False,False,True,False,True,False
52090,False,False,True,True,True,True,False,True,True
52091,False,False,False,False,False,True,False,False,True
52092,False,False,True,False,True,False,False,True,True
52093,True,False,False,False,False,True,False,True,False
52094,False,False,False,False,False,True,False,True,False
52095,True,False,True,False,False,False,True,True,True
52096,True,False,True,False,True,True,False,True,False
52097,True,False,True,False,False,True,False,True,False
52098,False,False,False,False,True,True,False,True,False
52099,False,False,False,False,False,False,False,True,False
52100,True,False,False,False,False,False,False,False,False
52101,False,False,False,False,True,True,False,True,False
52102,False,False,False,False,False,False,False,True,True
52103,False,False,False,False,False,False,False,True,False
52104,True,False,False,False,False,False,False,False,False
